,Open,High,Low,Close,Volume,rsi14,rsi20,sma20,sma30,sma50,Date,previous_rsi,next_rsi,rsi_touch_point,rsi_sell,rsi_buy
2013-12-10 04:45:00,1.37582,1.3763299999999998,1.37582,1.376,1038.7700070142698,74.18763173971837,70.89743070488846,1.374224999999999,1.3741096666666677,1.3734920000000006,735212.1979166666,72.80581304028642,70.15658872241298,0,0,0
2013-12-10 05:00:00,1.376,1.3761,1.37578,1.37579,1162.59000766277,70.15658872241298,68.0750441578441,1.374325499999999,1.3741733333333344,1.3735642000000003,735212.2083333334,74.18763173971837,70.88669377153005,0,0,0
2013-12-10 05:15:00,1.37579,1.37619,1.37579,1.37588,530.810003042221,70.88669377153005,68.63827387867958,1.3744354999999988,1.3742366666666677,1.3736352000000003,735212.21875,70.15658872241298,71.95401017992664,0,0,0
2013-12-10 05:30:00,1.37588,1.37612,1.37581,1.37601,656.170005679131,71.95401017992664,69.45756115301023,1.374563999999999,1.374306000000001,1.3737056,735212.2291666666,70.88669377153005,60.091664420054414,0,0,0
2013-12-10 05:45:00,1.37601,1.3760299999999999,1.37529,1.3753600000000001,976.300006628037,60.091664420054414,61.06193293947908,1.374655499999999,1.374352000000001,1.3737632000000002,735212.2395833334,71.95401017992664,64.02244285699811,1,-1,0
2013-12-10 06:00:00,1.3753600000000001,1.37576,1.37534,1.37576,453.74000501632696,64.02244285699811,63.88936285698469,1.374764999999999,1.3744183333333342,1.3738240000000002,735212.25,60.091664420054414,61.573250033127245,0,0,0
2013-12-10 06:15:00,1.37578,1.37586,1.37531,1.37561,941.600009560585,61.573250033127245,62.109115031662135,1.3748649999999991,1.3744736666666675,1.3738974000000002,735212.2604166666,64.02244285699811,63.6687323825316,0,0,0
2013-12-10 06:30:00,1.37561,1.37585,1.37553,1.37582,723.530003905296,63.6687323825316,63.60367673897619,1.374963999999999,1.3745386666666672,1.3739750000000004,735212.2708333334,61.573250033127245,61.26994759652745,0,0,0
2013-12-10 06:45:00,1.37582,1.37589,1.37562,1.37568,929.2800061702729,61.26994759652745,61.89055350725423,1.375062999999999,1.3746040000000008,1.3740544000000006,735212.28125,63.6687323825316,59.71244390099296,0,0,0
2013-12-10 07:00:00,1.3756899999999999,1.37602,1.3755899999999999,1.3755899999999999,903.240004062653,59.71244390099296,60.78271277108569,1.375132499999999,1.3746626666666677,1.3741304000000005,735212.2916666666,61.26994759652745,59.172479937368216,0,0,0
2013-12-10 07:15:00,1.3755899999999999,1.37573,1.3755,1.3755600000000001,584.200005292892,59.172479937368216,60.40333748216201,1.3752139999999988,1.3747186666666675,1.3741910000000006,735212.3020833334,59.71244390099296,59.824549780795856,0,0,0
2013-12-10 07:30:00,1.3755600000000001,1.3756700000000002,1.37525,1.37561,658.480004549026,59.824549780795856,60.832224608192455,1.375293999999999,1.3747796666666676,1.3742500000000006,735212.3125,59.172479937368216,53.56018835713316,0,0,0
2013-12-10 07:45:00,1.3756,1.3756,1.3751,1.37527,961.2400053739549,53.56018835713316,56.45524959589794,1.3753664999999988,1.3748326666666675,1.3743086000000009,735212.3229166666,59.824549780795856,52.515134042594156,0,0,0
2013-12-10 08:00:00,1.37526,1.3754,1.37515,1.37521,1241.63000929356,52.515134042594156,55.71064234243437,1.3754269999999988,1.3748916666666675,1.3743692000000007,735212.3333333334,53.56018835713316,43.39638950845698,0,0,0
2013-12-10 08:15:00,1.37524,1.37535,1.37458,1.37461,1241.77000761032,43.39638950845698,48.91897131736028,1.375462499999999,1.3749276666666674,1.3744152000000007,735212.34375,52.515134042594156,48.38334564966827,0,0,0
2013-12-10 08:30:00,1.37461,1.3750200000000001,1.37461,1.3749200000000001,1285.08001059294,48.38334564966827,52.09514912004612,1.375511999999999,1.3749726666666675,1.3744660000000009,735212.3541666666,43.39638950845698,43.70187291241743,0,0,0
2013-12-10 08:45:00,1.37493,1.37525,1.3745,1.37457,1254.96000894904,43.70187291241743,48.51036921076462,1.375527499999999,1.3750046666666675,1.374512400000001,735212.3645833334,48.38334564966827,46.261680406207795,0,0,0
2013-12-10 09:00:00,1.37455,1.37501,1.3745100000000001,1.37473,1748.5200138092002,46.261680406207795,50.160679682606194,1.3754679999999988,1.3750343333333341,1.3745326000000009,735212.375,43.70187291241743,43.34342079362995,0,0,0
2013-12-10 09:15:00,1.37471,1.3748200000000002,1.37424,1.3745100000000001,1768.4200161472,43.34342079362995,47.93688454593467,1.3754144999999989,1.3750613333333341,1.3745432000000009,735212.3854166666,46.261680406207795,45.20465437231365,0,0,0
2013-12-10 09:30:00,1.3745100000000001,1.3748200000000002,1.3744299999999998,1.3746200000000002,1734.6700091362,45.20465437231365,49.12399402334087,1.3753554999999988,1.375075333333334,1.374560400000001,735212.3958333334,43.34342079362995,50.17255437768801,0,0,0
2013-12-10 09:45:00,1.3746,1.37496,1.3744,1.37493,1970.57001149654,50.17255437768801,52.347244402266135,1.3753019999999987,1.3751086666666672,1.3745866000000009,735212.40625,45.20465437231365,55.623477288499046,0,0,0
2013-12-10 10:00:00,1.37495,1.3755600000000001,1.3749,1.37532,3651.35001552105,55.623477288499046,56.03582492981323,1.3752784999999987,1.375152333333334,1.374615400000001,735212.4166666666,50.17255437768801,54.15125783866963,0,0,0
2013-12-10 10:15:00,1.37533,1.376,1.3746,1.37523,4803.750035643579,54.15125783866963,55.001633032045525,1.3752459999999986,1.375199333333334,1.374640400000001,735212.4270833334,55.623477288499046,54.43984154792243,0,0,0
2013-12-10 10:30:00,1.37523,1.37553,1.37474,1.37525,3571.21002757549,54.43984154792243,55.19506360016908,1.3752079999999987,1.3752410000000006,1.3746668000000009,735212.4375,54.15125783866963,55.49568429554036,0,0,0
2013-12-10 10:45:00,1.37527,1.37532,1.37471,1.37532,3134.57002532482,55.49568429554036,55.89357682551304,1.3752059999999986,1.3752883333333341,1.3746936000000007,735212.4479166666,54.43984154792243,48.26785410926961,0,0,0
2013-12-10 11:00:00,1.37533,1.37542,1.37458,1.3749,2744.0800187587697,48.26785410926961,50.88340543708881,1.3751629999999986,1.3753206666666673,1.3747162000000008,735212.4583333334,55.49568429554036,42.83235229388984,0,0,0
2013-12-10 11:15:00,1.37489,1.3749200000000001,1.3742299999999998,1.37452,2801.3800234794603,42.83235229388984,46.88119386213896,1.3751084999999987,1.3753293333333338,1.374727600000001,735212.46875,48.26785410926961,50.699293239138335,0,0,0
2013-12-10 11:30:00,1.37452,1.3750200000000001,1.3743299999999998,1.3750200000000001,2677.32001805305,50.699293239138335,52.09946933234032,1.3750684999999987,1.3752993333333339,1.3747506000000014,735212.4791666666,42.83235229388984,45.08664922892996,0,0,0
2013-12-10 11:45:00,1.37501,1.37501,1.3745100000000001,1.3746,2558.5900131464,45.08664922892996,47.935640118116204,1.3750144999999987,1.3752666666666673,1.3747682000000012,735212.4895833334,50.699293239138335,41.987819892709716,0,0,0
2013-12-10 12:00:00,1.37459,1.3748799999999999,1.3742,1.37434,2452.28001725674,41.987819892709716,45.5627896694104,1.3749519999999988,1.3752180000000005,1.3747784000000012,735212.5,45.08664922892996,47.650913471975834,0,0,0
2013-12-10 12:15:00,1.37432,1.37475,1.37424,1.3747200000000002,2150.35001957417,47.650913471975834,49.41508442048322,1.3749099999999987,1.375175333333334,1.3747952000000012,735212.5104166666,41.987819892709716,44.80026258296617,0,0,0
2013-12-10 12:30:00,1.3747200000000002,1.37504,1.37426,1.37449,2702.32001388073,44.80026258296617,47.28325877564446,1.3748539999999987,1.3751320000000007,1.374809400000001,735212.5208333334,47.650913471975834,43.579552814068165,0,0,0
2013-12-10 12:45:00,1.3745,1.37489,1.37425,1.37439,2302.57002520561,43.579552814068165,46.367761969294534,1.3748099999999988,1.375082333333334,1.3748236000000014,735212.53125,44.80026258296617,45.343757615748316,0,0,0
2013-12-10 13:00:00,1.37439,1.37471,1.3743299999999998,1.3745,2252.07002222538,45.343757615748316,47.543784037883306,1.3747744999999987,1.3750320000000005,1.3748448000000013,735212.5416666666,43.579552814068165,44.525917144259566,0,0,0
2013-12-10 13:15:00,1.37448,1.37483,1.37419,1.3744399999999999,1972.05001544952,44.525917144259566,46.9526518104386,1.3747659999999988,1.3750013333333337,1.3748630000000015,735212.5520833334,45.343757615748316,41.81833725005769,0,0,0
2013-12-10 13:30:00,1.3744399999999999,1.37466,1.37405,1.37424,2181.20001852512,41.81833725005769,44.98991873518112,1.3747319999999987,1.374950666666667,1.3748764000000013,735212.5625,44.525917144259566,45.056593283927306,0,0,0
2013-12-10 13:45:00,1.3742299999999998,1.37455,1.3741299999999999,1.37442,1593.7100106477699,45.056593283927306,47.08545455796316,1.3747244999999988,1.3749110000000004,1.3748926000000015,735212.5729166666,41.81833725005769,41.98110696228488,0,0,0
2013-12-10 14:00:00,1.37442,1.37478,1.3741,1.3742,2325.10001695156,41.98110696228488,44.88563650671184,1.374697999999999,1.3748570000000007,1.3748998000000014,735212.5833333334,45.056593283927306,40.755513790822576,0,0,0
2013-12-10 14:15:00,1.37422,1.37466,1.37399,1.37411,1976.7900172472,40.755513790822576,44.00041293528775,1.374677999999999,1.3748046666666671,1.3749080000000016,735212.59375,41.98110696228488,52.127358591642206,0,0,0
2013-12-10 14:30:00,1.37411,1.3749200000000001,1.37411,1.37479,2134.5700161457103,52.127358591642206,51.593102266306545,1.374686499999999,1.3747780000000003,1.3749198000000016,735212.6041666666,40.755513790822576,58.00038434165771,0,0,0
2013-12-10 14:45:00,1.3748,1.3754,1.37463,1.37525,3101.41002714634,58.00038434165771,55.85513080728366,1.3747024999999993,1.374767666666667,1.3749462000000015,735212.6145833334,52.127358591642206,55.75836461641593,0,0,0
2013-12-10 15:00:00,1.37523,1.3756,1.3748799999999999,1.37511,4030.0500314235705,55.75836461641593,54.32285038940123,1.3746919999999991,1.3747510000000003,1.3749682000000016,735212.625,58.00038434165771,59.92866259290566,0,0,0
2013-12-10 15:15:00,1.37506,1.3757,1.37486,1.3754600000000001,4390.82003843784,59.92866259290566,57.398365358035065,1.3747034999999994,1.3747573333333336,1.3750010000000017,735212.6354166666,55.75836461641593,53.421149195782306,0,0,0
2013-12-10 15:30:00,1.3754600000000001,1.37551,1.37493,1.37504,2839.54001307487,53.421149195782306,52.89926072155414,1.3746929999999993,1.3747516666666668,1.3750218000000018,735212.6458333334,59.92866259290566,66.00857430122198,0,0,0
2013-12-10 15:45:00,1.37504,1.37649,1.3749,1.37637,4860.590028285979,66.00857430122198,62.65638205948243,1.3747454999999993,1.3748103333333335,1.3750712000000016,735212.65625,53.421149195782306,67.97095470135807,0,0,0
2013-12-10 16:00:00,1.37635,1.37707,1.3760700000000001,1.37665,4912.19002139568,67.97095470135807,64.29546217954157,1.3748329999999993,1.374868,1.3751256000000014,735212.6666666666,66.00857430122198,69.39791151760319,0,0,0
2013-12-10 16:15:00,1.37666,1.37731,1.3764100000000001,1.37686,4437.71003043652,69.39791151760319,65.49124082541451,1.3749499999999995,1.3749443333333333,1.3751776000000013,735212.6770833334,67.97095470135807,70.9257203776724,0,0,0
2013-12-10 16:30:00,1.37687,1.37735,1.3768,1.37709,4731.09002614021,70.9257203776724,66.77412867725764,1.3750534999999995,1.375023,1.3752010000000012,735212.6875,69.39791151760319,77.25332903967615,0,0,0
2013-12-10 16:45:00,1.37709,1.37913,1.3769200000000001,1.37828,6029.970026254649,77.25332903967615,72.36858614725826,1.3752374999999994,1.3751486666666668,1.3752550000000014,735212.6979166666,70.9257203776724,71.74258783645159,0,0,0
2013-12-10 17:00:00,1.37828,1.3794799999999998,1.3778299999999999,1.37789,5172.7900344133395,71.74258783645159,68.3957145470725,1.3754149999999994,1.3752576666666667,1.3752968000000012,735212.7083333334,77.25332903967615,72.01817496522838,0,0,0
2013-12-10 17:15:00,1.37788,1.37828,1.37779,1.37794,3375.15002048016,72.01817496522838,68.62813618337724,1.3755759999999992,1.375358,1.375335600000001,735212.71875,71.74258783645159,70.39167079321061,0,0,0
2013-12-10 17:30:00,1.37795,1.37846,1.3776,1.3778299999999999,4106.6500281095505,70.39167079321061,67.47893029250366,1.3757429999999993,1.375441666666667,1.3753764000000013,735212.7291666666,72.01817496522838,60.84050797761063,0,0,0
2013-12-10 17:45:00,1.3778299999999999,1.3778299999999999,1.37645,1.3771200000000001,5299.7700328826895,60.84050797761063,60.585913195470745,1.3758794999999995,1.3755046666666668,1.3754012000000015,735212.7395833334,70.39167079321061,54.55313726552913,1,-1,0
2013-12-10 18:00:00,1.37711,1.37714,1.37656,1.37656,3758.8500266075102,54.55313726552913,55.84932962851239,1.3759824999999994,1.3755483333333334,1.3754122000000015,735212.75,60.84050797761063,54.122894183369375,0,0,0
2013-12-10 18:15:00,1.37656,1.37731,1.3764299999999998,1.37652,3664.8100210428206,54.122894183369375,55.52295643004198,1.3760864999999993,1.3755883333333332,1.3754354000000015,735212.7604166666,54.55313726552913,53.44204150964396,0,0,0
2013-12-10 18:30:00,1.3765100000000001,1.3769200000000001,1.37639,1.37646,2259.97001993656,53.44204150964396,55.01532574580591,1.3761974999999995,1.3756403333333334,1.3754494000000015,735212.7708333334,54.122894183369375,52.72771661948036,0,0,0
2013-12-10 18:45:00,1.37646,1.37706,1.3764,1.3764,2514.98001389951,52.72771661948036,54.490909982111965,1.3762964999999994,1.3757030000000001,1.3754652000000016,735212.78125,53.44204150964396,55.80268106937415,0,0,0
2013-12-10 19:00:00,1.3764,1.37673,1.37632,1.37669,2442.09002037346,55.80268106937415,56.59588107492731,1.3764209999999992,1.3757586666666668,1.3754826000000013,735212.7916666666,52.72771661948036,52.14952238427496,0,0,0
2013-12-10 19:15:00,1.37669,1.37684,1.3764,1.3764,1539.01000928879,52.14952238427496,53.96825966034765,1.3765354999999995,1.3758186666666667,1.3754970000000015,735212.8020833334,55.80268106937415,55.19913442541343,0,0,0
2013-12-10 19:30:00,1.3764,1.37668,1.3763,1.37668,1725.79001820087,55.19913442541343,56.042446656790354,1.3766299999999994,1.3758966666666668,1.3755188000000012,735212.8125,52.14952238427496,57.88331946380681,0,0,0
2013-12-10 19:45:00,1.37669,1.37711,1.3766399999999999,1.37694,2304.16001474857,57.88331946380681,57.89681978319388,1.3767144999999994,1.3759706666666667,1.3755464000000015,735212.8229166666,55.19913442541343,59.39482595704628,0,0,0
2013-12-10 20:00:00,1.37689,1.37711,1.3767,1.37709,2124.05001473427,59.39482595704628,58.94850766185436,1.3768134999999995,1.3760573333333332,1.3755760000000015,735212.8333333334,57.88331946380681,56.622818518291986,0,0,0
2013-12-10 20:15:00,1.37709,1.37715,1.37684,1.3769,1407.3600108623498,56.622818518291986,57.04850177156394,1.3768854999999993,1.376141,1.3756086000000016,735212.84375,59.39482595704628,61.868098404720115,0,0,0
2013-12-10 20:30:00,1.3768799999999999,1.3775600000000001,1.3767399999999999,1.37742,1456.2800110355,61.868098404720115,60.69792129247078,1.3770044999999995,1.3762383333333335,1.3756528000000017,735212.8541666666,56.622818518291986,60.06309659331072,0,0,0
2013-12-10 20:45:00,1.37742,1.37751,1.3771799999999998,1.3773,2531.6300162077,60.06309659331072,59.47047865713492,1.3770509999999994,1.3763336666666668,1.3757066000000018,735212.8645833334,61.868098404720115,61.377703055034786,0,0,0
2013-12-10 21:00:00,1.37731,1.37744,1.3772,1.37743,1441.69001126289,61.377703055034786,60.38403662294446,1.3770899999999995,1.3764399999999999,1.3757568000000018,735212.875,60.06309659331072,47.215270036866116,0,0,0
2013-12-10 21:15:00,1.37743,1.37745,1.3762,1.3763299999999998,1903.85001695156,47.215270036866116,50.287926275462794,1.3770634999999993,1.3765036666666668,1.3757920000000015,735212.8854166666,61.377703055034786,48.60840308360632,0,0,0
2013-12-10 21:30:00,1.3763299999999998,1.37671,1.37622,1.37645,2169.73001194,48.60840308360632,51.22440830688372,1.3770314999999993,1.3765786666666666,1.3758264000000018,735212.8958333334,47.215270036866116,46.097154627914364,0,0,0
2013-12-10 21:45:00,1.3764399999999999,1.3767399999999999,1.37619,1.37622,1564.4800121784199,46.097154627914364,49.3488207923586,1.3769284999999993,1.376649,1.3758606000000018,735212.90625,48.60840308360632,46.485508672770784,0,0,0
2013-12-10 22:00:00,1.37624,1.37635,1.37564,1.37625,1593.20001482964,46.485508672770784,49.602183050251405,1.3768464999999992,1.3766976666666666,1.3758932000000015,735212.9166666666,46.097154627914364,46.62355638211957,0,0,0
2013-12-10 22:15:00,1.37624,1.37634,1.3761,1.37626,1501.5000078678102,46.62355638211957,49.69048242999,1.3767624999999992,1.3767313333333333,1.3759198000000015,735212.9270833334,46.485508672770784,49.16554255682606,0,0,0
2013-12-10 22:30:00,1.37624,1.37686,1.3762299999999998,1.3764399999999999,1543.82001149654,49.16554255682606,51.30693130406372,1.376692999999999,1.3767756666666668,1.3759422000000014,735212.9375,46.62355638211957,53.16861954632921,0,0,0
2013-12-10 22:45:00,1.37645,1.37675,1.3764299999999998,1.3767399999999999,1182.81001064181,53.16861954632921,53.90522740357741,1.376673999999999,1.3768183333333335,1.3759724000000013,735212.9479166666,49.16554255682606,51.706953596222384,0,0,0
2013-12-10 23:00:00,1.3767200000000002,1.37683,1.3766200000000002,1.3766399999999999,835.59000364691,51.706953596222384,52.91450636595854,1.376677999999999,1.376871666666667,1.3760002000000013,735212.9583333334,53.16861954632921,45.50919804430622,0,0,0
2013-12-10 23:15:00,1.37663,1.37665,1.37612,1.37618,835.0400092601781,45.50919804430622,48.590319221391695,1.376660999999999,1.3768653333333336,1.3760174000000014,735212.96875,51.706953596222384,45.9640981132091,0,0,0
2013-12-10 23:30:00,1.3761700000000001,1.37637,1.37609,1.37621,453.72000014782003,45.9640981132091,48.87712297868114,1.376648499999999,1.376850666666667,1.3760436000000016,735212.9791666666,45.50919804430622,44.497259998830806,0,0,0
2013-12-10 23:45:00,1.37621,1.37621,1.37591,1.3761,974.779999613762,44.497259998830806,47.846876018185846,1.3766334999999992,1.3768253333333336,1.3760752000000014,735212.9895833334,45.9640981132091,42.76049323409189,0,0,0
2013-12-11 00:00:00,1.3761,1.37612,1.37565,1.3759700000000001,624.380004681647,42.76049323409189,46.62430213581919,1.376597499999999,1.3767880000000003,1.3760942000000012,735213.0,44.497259998830806,43.3103813723648,0,0,0
2013-12-11 00:15:00,1.3759700000000001,1.3763100000000001,1.37589,1.376,375.980002403259,43.3103813723648,46.95355691839636,1.3765774999999991,1.3767120000000004,1.3761222000000013,735213.0104166666,42.76049323409189,40.38563564656706,0,0,0
2013-12-11 00:30:00,1.37596,1.37599,1.37579,1.37579,288.49000275135,40.38563564656706,44.912162481498974,1.376532999999999,1.3766420000000004,1.3761512000000011,735213.0208333334,43.3103813723648,42.76417682743389,0,0,0
2013-12-11 00:45:00,1.37579,1.3762,1.3757,1.37591,469.330002784729,42.76417682743389,46.31607811848353,1.376481499999999,1.3765743333333336,1.3761750000000013,735213.03125,40.38563564656706,46.94366519324683,0,0,0
2013-12-11 01:00:00,1.37591,1.37618,1.3759,1.3761299999999999,691.080003023148,46.94366519324683,48.83257655452344,1.376433499999999,1.3765176666666668,1.3762078000000013,735213.0416666666,42.76417682743389,46.776462002742534,0,0,0
2013-12-11 01:15:00,1.37614,1.37627,1.37611,1.37612,515.560001373291,46.776462002742534,48.7232960220009,1.376394499999999,1.3764843333333334,1.3762424000000013,735213.0520833334,46.94366519324683,47.38195374138963,0,0,0
2013-12-11 01:30:00,1.37611,1.37618,1.37601,1.37615,385.83000159263605,47.38195374138963,49.08312205331525,1.376330999999999,1.3764706666666668,1.3762754000000013,735213.0625,46.776462002742534,52.607603999412,0,0,0
2013-12-11 01:45:00,1.37615,1.37645,1.376,1.37642,817.350007534027,52.607603999412,52.25707445395085,1.3762869999999991,1.3764673333333337,1.3763150000000013,735213.0729166666,47.38195374138963,50.22040828612248,0,0,0
2013-12-11 02:00:00,1.3764100000000001,1.37648,1.37621,1.3763,799.200001597404,50.22040828612248,50.77628456965178,1.376230499999999,1.3764620000000003,1.3763562000000014,735213.0833333334,52.607603999412,52.72325285845801,0,0,0
2013-12-11 02:15:00,1.3763100000000001,1.37652,1.37621,1.3764299999999998,723.680002450943,52.72325285845801,52.31709618150362,1.376235499999999,1.3764630000000004,1.3763964000000013,735213.09375,50.22040828612248,51.43779606429034,0,0,0
2013-12-11 02:30:00,1.37642,1.3765399999999999,1.37629,1.37637,339.210002303123,51.43779606429034,51.533399093256094,1.3762314999999992,1.3764523333333336,1.376439800000001,735213.1041666666,52.72325285845801,45.823042806473985,0,0,0
2013-12-11 02:45:00,1.37638,1.3764100000000001,1.37601,1.37609,601.680002689362,45.823042806473985,48.001240166752105,1.3762249999999994,1.3764420000000004,1.3764794000000011,735213.1145833334,51.43779606429034,35.64649053922663,0,0,0
2013-12-11 03:00:00,1.37608,1.37608,1.3750799999999999,1.37541,1665.7800078392002,35.64649053922663,40.84454126534528,1.3761829999999993,1.3763996666666671,1.376491800000001,735213.125,45.823042806473985,38.043512363290226,0,0,0
2013-12-11 03:15:00,1.3754,1.37564,1.3753799999999998,1.37552,808.17000067234,38.043512363290226,42.30916898656936,1.3761459999999994,1.3763523333333338,1.376497200000001,735213.1354166666,35.64649053922663,36.705016080880256,0,0,0
2013-12-11 03:30:00,1.37551,1.37553,1.37521,1.37542,759.900003433228,36.705016080880256,41.32994738537798,1.3760949999999994,1.3762966666666672,1.3765034000000012,735213.1458333334,38.043512363290226,38.11196772495406,0,0,0
2013-12-11 03:45:00,1.37541,1.37553,1.3753600000000001,1.37548,623.460001826286,38.11196772495406,42.175203359969984,1.3760319999999995,1.3762493333333339,1.376503800000001,735213.15625,36.705016080880256,38.60189125672909,0,0,0
2013-12-11 04:00:00,1.37545,1.37568,1.37526,1.3755,651.430001497269,38.60189125672909,42.46604137252298,1.3759749999999995,1.376185333333334,1.376513000000001,735213.1666666666,38.11196772495406,37.32893947973046,0,0,0
2013-12-11 04:15:00,1.3755,1.37561,1.3753,1.37542,278.980000734329,37.32893947973046,41.58536974015037,1.3759369999999993,1.3761226666666673,1.3764940000000012,735213.1770833334,38.60189125672909,33.870736061673554,0,0,0
2013-12-11 04:30:00,1.37541,1.3754899999999999,1.3749200000000001,1.37519,427.50000023841903,33.870736061673554,39.129577454917765,1.3758859999999993,1.3760480000000006,1.3764648000000015,735213.1875,37.32893947973046,29.406268301585637,0,0,0
2013-12-11 04:45:00,1.37519,1.3752799999999998,1.37465,1.37484,849.380002856255,29.406268301585637,35.74799945620052,1.3758229999999991,1.3759983333333339,1.3764244000000017,735213.1979166666,33.870736061673554,34.456863016112344,0,0,0
2013-12-11 05:00:00,1.37484,1.37506,1.37481,1.37503,518.880003333092,34.456863016112344,38.77163117121637,1.3757759999999992,1.3759510000000006,1.3763832000000016,735213.2083333334,29.406268301585637,41.35364482306063,1,0,1
2013-12-11 05:15:00,1.37504,1.37534,1.37501,1.37532,316.62000155448897,41.35364482306063,43.07552973486154,1.3757419999999991,1.3759210000000006,1.3763240000000017,735213.21875,34.456863016112344,49.109152605023645,0,0,0
2013-12-11 05:30:00,1.37531,1.37586,1.37531,1.37571,1363.26001489162,49.109152605023645,48.227264048136824,1.3757379999999992,1.3759030000000005,1.3762804000000017,735213.2291666666,41.35364482306063,52.24788578094004,0,0,0
2013-12-11 05:45:00,1.37571,1.3759299999999999,1.37552,1.37589,1073.57000887394,52.24788578094004,50.40774649899519,1.375736999999999,1.375890666666667,1.3762394000000018,735213.2395833334,49.109152605023645,48.99371901175088,0,0,0
2013-12-11 06:00:00,1.3758700000000001,1.37592,1.3755700000000002,1.37571,702.1600066423421,48.99371901175088,48.267882740864195,1.3757159999999993,1.3758663333333336,1.3761970000000017,735213.25,52.24788578094004,53.96811154525739,0,0,0
2013-12-11 06:15:00,1.37573,1.37621,1.37564,1.376,1094.66000795364,53.96811154525739,51.742116223617685,1.3757099999999993,1.3758416666666669,1.3761746000000017,735213.2604166666,48.99371901175088,54.462866354294526,0,0,0
2013-12-11 06:30:00,1.37598,1.3762299999999998,1.3758,1.3760299999999999,969.250008225441,54.462866354294526,52.09246629755949,1.3757039999999994,1.3758213333333336,1.3761640000000017,735213.2708333334,53.96811154525739,51.86160512972815,0,0,0
2013-12-11 06:45:00,1.3760299999999999,1.3761299999999999,1.3758,1.3759,1092.1600071191801,51.86160512972815,50.422689434985834,1.3756779999999993,1.3758120000000003,1.3761516000000018,735213.28125,54.462866354294526,54.21652899659074,0,0,0
2013-12-11 07:00:00,1.37592,1.3760700000000001,1.37576,1.3760299999999999,753.6500065326691,54.21652899659074,52.040885245121196,1.3756644999999994,1.3758060000000003,1.376143000000002,735213.2916666666,51.86160512972815,53.35169096938783,0,0,0
2013-12-11 07:15:00,1.37602,1.37625,1.3759,1.37599,684.200006723404,53.35169096938783,51.49648448322407,1.3756424999999994,1.3758023333333336,1.3761348000000018,735213.3020833334,54.21652899659074,50.12279328077634,0,0,0
2013-12-11 07:30:00,1.37599,1.37609,1.37574,1.37584,608.140004873276,50.12279328077634,49.454341553271064,1.3756159999999995,1.375798,1.3761178000000018,735213.3125,53.35169096938783,48.43901534991121,0,0,0
2013-12-11 07:45:00,1.3758299999999999,1.3759700000000001,1.3756,1.37576,551.200004458427,48.43901534991121,48.377317362902495,1.3755994999999994,1.37579,1.3761050000000017,735213.3229166666,50.12279328077634,50.23921812284018,0,0,0
2013-12-11 08:00:00,1.37576,1.37606,1.37571,1.37584,908.730010867119,50.23921812284018,49.534213770005096,1.3756209999999993,1.3757916666666667,1.3760882000000019,735213.3333333334,48.43901534991121,44.95682671476839,0,0,0
2013-12-11 08:15:00,1.3758299999999999,1.37605,1.3755700000000002,1.3755899999999999,1187.1600103154801,44.95682671476839,46.13330568649512,1.3756244999999994,1.3757810000000001,1.3760612000000016,735213.34375,50.23921812284018,58.913760966448194,0,0,0
2013-12-11 08:30:00,1.3755899999999999,1.3764100000000001,1.3755700000000002,1.37634,1355.94000518322,58.913760966448194,55.731364478355225,1.3756704999999994,1.375788,1.3760462000000018,735213.3541666666,44.95682671476839,56.64512298661572,0,0,0
2013-12-11 08:45:00,1.37634,1.3764100000000001,1.37605,1.3762299999999998,778.520006418228,56.64512298661572,54.23930875207825,1.3757079999999993,1.3757916666666667,1.3760328000000017,735213.3645833334,58.913760966448194,63.75130282383892,0,0,0
2013-12-11 09:00:00,1.3762299999999998,1.37676,1.37622,1.37675,1324.45000982285,63.75130282383892,59.618914075140935,1.3757704999999993,1.3758116666666667,1.376019400000002,735213.375,56.64512298661572,64.82589852005177,0,0,0
2013-12-11 09:15:00,1.3767399999999999,1.3769999999999998,1.3764,1.37684,1547.6400126218803,64.82589852005177,60.465650029784776,1.3758414999999995,1.3758256666666666,1.3760102000000018,735213.3854166666,63.75130282383892,65.1962736937539,0,0,0
2013-12-11 09:30:00,1.37684,1.3771200000000001,1.3765,1.37687,2132.28001189232,65.1962736937539,60.75439615390237,1.3759254999999997,1.3758446666666664,1.3759990000000015,735213.3958333334,64.82589852005177,61.69806978237863,0,0,0
2013-12-11 09:45:00,1.37687,1.37717,1.37666,1.3767200000000002,1910.74001598358,61.69806978237863,58.505423935799236,1.3760194999999995,1.375854333333333,1.3760068000000019,735213.40625,65.1962736937539,41.11028527350229,0,0,0
2013-12-11 10:00:00,1.37671,1.37695,1.37522,1.37542,3640.4000271558793,41.11028527350229,43.735736257802614,1.3760389999999998,1.3758226666666664,1.3759862000000018,735213.4166666666,61.69806978237863,37.295759550673615,0,0,0
2013-12-11 10:15:00,1.37544,1.37547,1.37405,1.37505,4930.89003491402,37.295759550673615,40.66047250909547,1.3760255,1.3757879999999998,1.3759628000000017,735213.4270833334,41.11028527350229,41.85004646011369,0,0,0
2013-12-11 10:30:00,1.37505,1.37558,1.37474,1.37534,3581.39003324509,41.85004646011369,43.91413157991365,1.376007,1.3757856666666664,1.3759446000000017,735213.4375,37.295759550673615,53.908744784860495,0,0,0
