Date,Timestamp,Open,High,Low,Close,Volume
20150522,19:00:00,121.455,121.513,121.41,121.513,3643.0799857378
20150522,20:00:00,121.512,121.569,121.429,121.533,5373.51998806
20150522,21:00:00,121.532,121.571,121.515,121.531,2048.22999298573
20150522,22:00:00,121.532,121.555,121.515,121.54,1730.00000321865
20150522,23:00:00,121.539,121.563,121.499,121.543,1341.16000587493
20150525,00:00:00,121.483,121.578,121.483,121.569,1006.6600016132
20150525,01:00:00,121.569,121.6,121.5,121.51,1598.04000270367
20150525,02:00:00,121.509,121.579,121.507,121.561,2235.21000671387
20150525,03:00:00,121.565,121.776,121.556,121.695,4801.61999499798
20150525,04:00:00,121.694,121.735,121.661,121.716,2269.02999770641
20150525,05:00:00,121.716,121.719,121.651,121.662,1899.52999413013
20150525,06:00:00,121.662,121.687,121.631,121.647,2034.96999835968
20150525,07:00:00,121.646,121.72,121.635,121.661,1651.51999950409
20150525,08:00:00,121.661,121.69,121.568,121.623,2978.28999364376
20150525,09:00:00,121.622,121.636,121.524,121.585,3610.91000247002
20150525,10:00:00,121.584,121.649,121.579,121.632,3125.88000130653
20150525,11:00:00,121.633,121.67,121.591,121.615,2807.14999985695
20150525,12:00:00,121.615,121.625,121.527,121.532,2553.34000468254
20150525,13:00:00,121.531,121.55,121.446,121.484,1875.22000217438
20150525,14:00:00,121.482,121.555,121.467,121.535,1778.67000329494
20150525,15:00:00,121.536,121.542,121.453,121.472,2191.57000684738
20150525,16:00:00,121.472,121.533,121.451,121.5,2485.70999896526
20150525,17:00:00,121.497,121.524,121.466,121.474,1809.21000373363
20150525,18:00:00,121.473,121.506,121.46,121.497,1467.22000098228
20150525,19:00:00,121.496,121.509,121.481,121.494,1302.02000379562
20150525,20:00:00,121.494,121.512,121.477,121.495,1241.86000478268
20150525,21:00:00,121.495,121.509,121.481,121.508,794.050000071526
20150525,22:00:00,121.507,121.524,121.505,121.522,504.470002651215
20150525,23:00:00,121.522,121.567,121.519,121.552,832.280002355576
20150526,00:00:00,121.552,121.562,121.492,121.536,1553.63000047207
20150526,01:00:00,121.539,121.605,121.532,121.572,1626.4199976325
20150526,02:00:00,121.574,121.66,121.541,121.652,1598.62999677658
20150526,03:00:00,121.652,121.752,121.648,121.713,4542.87998437881
20150526,04:00:00,121.713,121.79,121.68,121.768,4273.60997915268
20150526,05:00:00,121.769,121.769,121.705,121.746,2862.45999467373
20150526,06:00:00,121.745,121.801,121.745,121.771,2418.50999009609
20150526,07:00:00,121.772,121.853,121.739,121.852,2607.68999087811
20150526,08:00:00,121.851,121.891,121.835,121.887,3116.93998706341
20150526,09:00:00,121.889,122.689,121.886,122.563,10435.1999825239
20150526,10:00:00,122.566,122.75,122.453,122.526,9176.14997726679
20150526,11:00:00,122.524,122.809,122.494,122.776,8228.64997148514
20150526,12:00:00,122.778,122.874,122.602,122.621,6471.08998715878
20150526,13:00:00,122.623,122.696,122.573,122.606,5780.1999951601
20150526,14:00:00,122.605,122.632,122.485,122.554,5378.85999175906
20150526,15:00:00,122.554,123.229,122.549,123.202,10392.7199804783
20150526,16:00:00,123.202,123.289,123.019,123.138,10026.0799833536
20150526,17:00:00,123.138,123.32,123.031,123.053,10291.909989953
20150526,18:00:00,123.052,123.102,122.875,123.076,8127.94998145103
20150526,19:00:00,123.076,123.096,122.887,122.913,4449.37999916077
20150526,20:00:00,122.913,122.982,122.84,122.959,4026.36000168324
20150526,21:00:00,122.958,123.073,122.943,123.059,3032.99000251293
20150526,22:00:00,123.062,123.095,123.001,123.095,2329.93000018597
20150526,23:00:00,123.098,123.14,123.076,123.088,1833.65000152588
20150527,00:00:00,123.087,123.125,123.026,123.046,1193.01999834925
20150527,01:00:00,123.049,123.087,123.02,123.025,1993.49999574572
20150527,02:00:00,123.025,123.041,122.927,122.992,2137.29999530315
20150527,03:00:00,122.991,123.093,122.959,123.025,4448.37999725342
20150527,04:00:00,123.024,123.311,123.024,123.178,5956.87999618053
20150527,05:00:00,123.177,123.207,123.011,123.056,4090.84999525547
20150527,06:00:00,123.057,123.102,123.023,123.07,2932.34000062943
20150527,07:00:00,123.07,123.161,123.061,123.097,2933.84999454021
20150527,08:00:00,123.096,123.116,122.777,122.896,6244.55998456478
20150527,09:00:00,122.896,123.035,122.883,122.964,7124.10997390747
20150527,10:00:00,122.962,123.121,122.935,122.984,6914.52995508909
20150527,11:00:00,122.992,123.074,122.951,123.056,5661.11997663975
20150527,12:00:00,123.055,123.432,123.033,123.415,7335.03997182846
20150527,13:00:00,123.416,123.687,123.403,123.58,9936.60995481163
20150527,14:00:00,123.58,123.755,123.512,123.711,7521.81997776031
20150527,15:00:00,123.711,123.778,123.61,123.745,9306.2199780941
20150527,16:00:00,123.744,123.773,123.445,123.648,9797.79997801781
20150527,17:00:00,123.646,123.848,123.483,123.755,10741.069981575
20150527,18:00:00,123.754,123.876,123.682,123.764,7921.00998449326
20150527,19:00:00,123.765,123.881,123.764,123.874,4200.24999940395
20150527,20:00:00,123.874,124.069,123.779,123.81,5552.28999590874
20150527,21:00:00,123.813,123.91,123.803,123.871,3482.10999751091
20150527,22:00:00,123.872,123.885,123.725,123.755,3348.5100017786
20150527,23:00:00,123.759,123.803,123.62,123.647,3665.13000261784
20150528,00:00:00,123.647,123.723,123.614,123.707,1538.6600009203
20150528,01:00:00,123.71,123.743,123.688,123.728,1992.87999749184
20150528,02:00:00,123.728,123.777,123.71,123.733,1739.64999735355
20150528,03:00:00,123.733,123.771,123.624,123.684,4400.60999441147
20150528,04:00:00,123.683,123.769,123.493,123.769,5776.43998467922
20150528,05:00:00,123.765,124.248,123.681,124.147,6643.00998091698
20150528,06:00:00,124.147,124.298,124.031,124.115,5499.99997484684
20150528,07:00:00,124.116,124.23,123.87,123.943,4201.4799861908
20150528,08:00:00,123.95,124,123.644,123.795,7190.21998105198
20150528,09:00:00,123.794,123.95,123.588,123.686,8029.08998656273
20150528,10:00:00,123.685,123.791,123.625,123.64,8009.27996516228
20150528,11:00:00,123.641,123.998,123.623,123.876,6874.32997632027
20150528,12:00:00,123.883,124.193,123.862,124.126,5351.08998692036
20150528,13:00:00,124.125,124.159,124.001,124.072,4764.50999450684
20150528,14:00:00,124.073,124.387,124.041,124.279,7147.8199865818
20150528,15:00:00,124.278,124.324,124.074,124.139,8399.70998942852
20150528,16:00:00,124.14,124.436,124.14,124.31,7652.87998712063
20150528,17:00:00,124.321,124.46,124.067,124.24,8664.27999556065
20150528,18:00:00,124.24,124.316,124.175,124.194,6097.32000124455
20150528,19:00:00,124.196,124.257,123.76,123.836,5510.80999858677
20150528,20:00:00,123.835,123.841,123.622,123.733,5586.10999250412
20150528,21:00:00,123.732,123.992,123.731,123.885,4088.77999043465
20150528,22:00:00,123.89,124.106,123.873,124.02,3502.41999650002
20150528,23:00:00,124.02,124.044,123.924,123.95,1989.71000027657
20150529,00:00:00,123.949,123.998,123.832,123.932,1883.19000007212
20150529,01:00:00,123.937,123.953,123.731,123.78,3232.49999755621
20150529,02:00:00,123.781,123.867,123.698,123.81,3347.75999379158
20150529,03:00:00,123.81,123.87,123.686,123.78,5055.67997968197
20150529,04:00:00,123.782,123.832,123.64,123.674,4453.74999248981
20150529,05:00:00,123.674,123.75,123.606,123.714,4287.4199898243
20150529,06:00:00,123.714,123.778,123.631,123.731,3110.86999189854
20150529,07:00:00,123.731,123.78,123.666,123.761,2246.28999447823
20150529,08:00:00,123.761,123.898,123.745,123.876,3356.55999422073
20150529,09:00:00,123.874,123.994,123.82,123.951,6270.30997991562
20150529,10:00:00,123.95,124.023,123.715,123.745,7652.76997721195
20150529,11:00:00,123.746,123.841,123.666,123.831,7927.99995827675
20150529,12:00:00,123.831,123.876,123.692,123.739,6278.85998892784
20150529,13:00:00,123.739,123.87,123.673,123.864,6511.03999459744
20150529,14:00:00,123.865,123.932,123.804,123.86,6159.35998558998
20150529,15:00:00,123.86,124.112,123.813,124.034,10786.8599647284
20150529,16:00:00,124.034,124.149,123.794,123.806,10561.3099627495
20150529,17:00:00,123.806,124.115,123.722,124.063,11285.8399833441
20150529,18:00:00,124.065,124.184,123.974,123.978,9383.76998567581
20150529,19:00:00,123.979,124.145,123.974,124.111,4443.82999551296
20150529,20:00:00,124.11,124.113,124.005,124.039,3042.30000019073
20150529,21:00:00,124.039,124.056,123.945,124.054,3591.22999787331
20150529,22:00:00,124.054,124.143,124.039,124.114,3914.23999845982
20150529,23:00:00,124.113,124.164,124.088,124.135,1619.95000083745
20150601,00:00:00,124.067,124.129,124.047,124.129,497.55000013113
20150601,01:00:00,124.129,124.212,124.12,124.176,1570.4300012365
20150601,02:00:00,124.177,124.255,124.127,124.246,3071.23999428749
20150601,03:00:00,124.252,124.343,124.15,124.226,5981.45998549461
20150601,04:00:00,124.226,124.299,124.15,124.188,5129.76999080181
20150601,05:00:00,124.187,124.191,124.101,124.144,3734.13998436928
20150601,06:00:00,124.143,124.162,124.09,124.109,2715.34999108315
20150601,07:00:00,124.106,124.118,123.939,124.042,4193.09998607636
20150601,08:00:00,124.041,124.209,124.025,124.199,4019.35998487473
20150601,09:00:00,124.198,124.237,124.065,124.068,5643.72998380661
20150601,10:00:00,124.069,124.227,124.004,124.163,8198.39997255802
20150601,11:00:00,124.164,124.172,123.979,124.095,7830.62998425961
20150601,12:00:00,124.098,124.118,124.011,124.04,6247.41998875141
20150601,13:00:00,124.04,124.122,124.011,124.055,4872.65999042988
20150601,14:00:00,124.055,124.16,124.04,124.112,5881.86999607086
20150601,15:00:00,124.11,124.126,123.859,123.964,9199.80999058485
20150601,16:00:00,123.964,124.071,123.894,123.999,7685.81999230385
20150601,17:00:00,124.015,124.532,124.015,124.527,11159.5899941325
20150601,18:00:00,124.529,124.678,124.479,124.653,7847.72000312805
20150601,19:00:00,124.652,124.917,124.643,124.873,6530.24999547005
20150601,20:00:00,124.87,124.889,124.75,124.871,4306.22999000549
20150601,21:00:00,124.873,124.908,124.785,124.836,3149.32000088692
20150601,22:00:00,124.837,124.855,124.782,124.825,2732.91999650002
20150601,23:00:00,124.826,124.831,124.762,124.762,1899.60000222921
20150602,00:00:00,124.762,124.815,124.745,124.758,2582.32000228763
20150602,01:00:00,124.758,124.821,124.756,124.81,2613.90999829769
20150602,02:00:00,124.81,124.916,124.804,124.866,3124.9599956274
20150602,03:00:00,124.865,124.874,124.769,124.817,4849.22998867929
20150602,04:00:00,124.817,124.868,124.784,124.855,3226.81999671459
20150602,05:00:00,124.854,125.053,124.698,124.782,6976.32998597622
20150602,06:00:00,124.782,124.816,124.608,124.739,4511.44999647141
20150602,07:00:00,124.739,124.783,124.59,124.635,4737.67999482155
20150602,08:00:00,124.634,124.702,124.532,124.636,5360.39999258518
20150602,09:00:00,124.634,124.706,124.494,124.54,8255.01997935772
20150602,10:00:00,124.541,124.627,124.424,124.626,8819.68998622894
20150602,11:00:00,124.626,124.627,124.473,124.516,8355.94997537136
20150602,12:00:00,124.511,124.768,124.499,124.682,7960.24997651577
20150602,13:00:00,124.683,124.828,124.656,124.784,8644.5399903059
20150602,14:00:00,124.782,124.813,124.686,124.691,8197.64998960495
20150602,15:00:00,124.691,124.776,124.468,124.698,9344.11999309063
20150602,16:00:00,124.697,124.699,124.014,124.127,14833.0900003761
20150602,17:00:00,124.127,124.196,123.753,124.112,11994.9900039434
20150602,18:00:00,124.11,124.258,124.053,124.193,8759.11998927593
20150602,19:00:00,124.191,124.208,123.948,124.022,6910.78000330925
20150602,20:00:00,124.021,124.033,123.884,123.909,4368.09000134468
20150602,21:00:00,123.911,124.078,123.876,124.056,3321.06999444962
20150602,22:00:00,124.058,124.141,124.033,124.107,3290.16999578476
20150602,23:00:00,124.147,124.169,124.066,124.101,2360.9100009203
20150603,00:00:00,124.1,124.131,124.04,124.076,968.190002895892
20150603,01:00:00,124.085,124.139,124.05,124.056,3176.5700000599
20150603,02:00:00,124.056,124.082,123.977,124.054,3058.6899958849
20150603,03:00:00,124.055,124.238,124.047,124.157,4807.05998933315
20150603,04:00:00,124.156,124.159,123.868,123.892,5663.44998884201
20150603,05:00:00,123.892,123.987,123.86,123.976,4214.18998765945
20150603,06:00:00,123.973,124.085,123.955,124.022,2512.37999641895
20150603,07:00:00,124.022,124.027,123.86,123.936,3213.89000344276
20150603,08:00:00,123.936,123.945,123.791,123.856,5223.49999129772
20150603,09:00:00,123.856,123.989,123.826,123.956,7082.00998473167
20150603,10:00:00,123.958,124.201,123.958,124.158,9139.77999174595
20150603,11:00:00,124.157,124.344,124.097,124.33,8153.58997833729
20150603,12:00:00,124.33,124.402,124.301,124.384,6080.64999377728
20150603,13:00:00,124.385,124.497,124.377,124.454,5875.74998414516
20150603,14:00:00,124.455,124.468,124.349,124.43,6027.7599915266
20150603,15:00:00,124.431,124.682,124.352,124.613,10644.1099864244
20150603,16:00:00,124.613,124.627,124.245,124.301,13052.5599935055
20150603,17:00:00,124.282,124.282,123.999,124.126,11261.969990015
20150603,18:00:00,124.125,124.257,124.062,124.063,7208.65000653267
20150603,19:00:00,124.064,124.377,124.059,124.377,4757.01999223232
20150603,20:00:00,124.375,124.425,124.318,124.401,3390.34999358654
20150603,21:00:00,124.401,124.422,124.336,124.339,2234.67000210285
20150603,22:00:00,124.34,124.365,124.227,124.23,2558.19999849796
20150603,23:00:00,124.231,124.269,124.176,124.245,2014.08000361919
20150604,00:00:00,124.24,124.298,124.22,124.268,683.890000104904
20150604,01:00:00,124.272,124.337,124.22,124.296,2366.4599993825
20150604,02:00:00,124.295,124.372,124.295,124.305,1512.33000254631
20150604,03:00:00,124.307,124.407,124.292,124.342,3737.80999553204
20150604,04:00:00,124.342,124.57,124.305,124.548,5194.17999589443
20150604,05:00:00,124.547,124.557,124.441,124.501,2992.70999622345
20150604,06:00:00,124.5,124.541,124.427,124.436,2750.71999454498
20150604,07:00:00,124.437,124.514,124.436,124.495,2522.24000048637
20150604,08:00:00,124.495,124.497,124.265,124.312,4892.96999919415
20150604,09:00:00,124.311,124.405,123.975,124.251,7714.52000057697
20150604,10:00:00,124.251,124.387,124.212,124.284,7129.42999982834
20150604,11:00:00,124.285,124.287,123.779,124.047,11906.0399833918
20150604,12:00:00,124.049,124.085,123.953,124.025,7568.23999130726
20150604,13:00:00,124.029,124.149,124.018,124.066,6068.97999477386
20150604,14:00:00,124.066,124.147,123.988,124.04,7478.18998920918
20150604,15:00:00,124.041,124.33,124.039,124.329,9060.67000055313
20150604,16:00:00,124.33,124.51,124.285,124.379,11460.0099972486
20150604,17:00:00,124.381,124.513,124.345,124.493,7680.75000596046
20150604,18:00:00,124.493,124.68,124.464,124.575,7645.07000410557
20150604,19:00:00,124.576,124.597,124.484,124.522,5106.64000093937
20150604,20:00:00,124.523,124.541,124.355,124.356,5236.73999369144
20150604,21:00:00,124.355,124.387,124.226,124.369,3870.28999388218
20150604,22:00:00,124.367,124.396,124.272,124.348,3469.0599937439
20150604,23:00:00,124.35,124.391,124.328,124.353,2321.58000338078
20150605,00:00:00,124.353,124.463,124.348,124.45,2769.78000116348
20150605,01:00:00,124.45,124.466,124.401,124.453,3187.83999750018
20150605,02:00:00,124.454,124.456,124.379,124.392,2804.49000263214
20150605,03:00:00,124.393,124.57,124.358,124.476,4647.45998597145
20150605,04:00:00,124.476,124.531,124.448,124.487,4047.30998957157
20150605,05:00:00,124.486,124.493,124.407,124.417,2801.98999559879
20150605,06:00:00,124.417,124.482,124.407,124.475,2588.53999948502
20150605,07:00:00,124.475,124.479,124.415,124.435,2926.48998963833
20150605,08:00:00,124.434,124.492,124.406,124.492,2828.50999093056
20150605,09:00:00,124.492,124.536,124.453,124.483,5605.48999285698
20150605,10:00:00,124.482,124.766,124.481,124.709,8706.04998314381
20150605,11:00:00,124.709,124.804,124.671,124.755,6114.81999111176
20150605,12:00:00,124.756,124.801,124.723,124.79,4302.69999349117
20150605,13:00:00,124.788,124.838,124.743,124.811,5261.91999661922
20150605,14:00:00,124.811,124.829,124.646,124.742,5629.79999542236
20150605,15:00:00,124.743,125.729,124.663,125.638,12806.8900024891
20150605,16:00:00,125.637,125.853,125.562,125.679,12828.7399567366
20150605,17:00:00,125.683,125.716,125.369,125.648,9967.43997871876
20150605,18:00:00,125.649,125.695,125.503,125.591,7326.91999089718
20150605,19:00:00,125.592,125.603,125.496,125.518,5189.09999811649
20150605,20:00:00,125.519,125.62,125.462,125.594,4229.07000100613
20150605,21:00:00,125.595,125.636,125.537,125.603,2788.45000171661
20150605,22:00:00,125.605,125.649,125.58,125.64,1948.31000363827
20150605,23:00:00,125.639,125.65,125.536,125.578,1516.7100046277
20150608,00:00:00,125.587,125.613,125.535,125.568,648.340005449951
20150608,01:00:00,125.568,125.678,125.539,125.66,1683.79999986291
20150608,02:00:00,125.66,125.667,125.608,125.625,2471.8299986124
20150608,03:00:00,125.623,125.633,125.462,125.586,5068.00999808311
20150608,04:00:00,125.585,125.585,125.323,125.366,5162.8799983263
20150608,05:00:00,125.366,125.445,125.29,125.445,3955.86999082565
20150608,06:00:00,125.446,125.459,125.392,125.445,2217.01000082493
20150608,07:00:00,125.444,125.492,125.431,125.474,2167.99999821186
20150608,08:00:00,125.473,125.536,125.441,125.472,3537.51999437809
20150608,09:00:00,125.472,125.594,124.993,125.173,7856.21999335289
20150608,10:00:00,125.171,125.27,124.997,125.217,9592.26999402046
20150608,11:00:00,125.218,125.553,125.216,125.374,7566.12999391556
20150608,12:00:00,125.372,125.381,125.235,125.266,5977.82998502254
20150608,13:00:00,125.266,125.346,125.25,125.325,4896.66999661922
20150608,14:00:00,125.326,125.34,125.247,125.288,5128.48000192642
20150608,15:00:00,125.288,125.304,125.108,125.117,7094.15000402927
20150608,16:00:00,125.117,125.18,125,125.105,7945.25998437405
20150608,17:00:00,125.105,125.351,125.083,125.341,8155.59000134468
20150608,18:00:00,125.338,125.374,124.953,125.085,7599.18999147415
20150608,19:00:00,125.086,125.142,125.035,125.057,3271.2100020647
20150608,20:00:00,125.057,125.078,124.69,124.745,6616.07000136375
20150608,21:00:00,124.745,124.776,124.462,124.604,6548.16999304295
20150608,22:00:00,124.611,124.621,124.294,124.408,4876.70999860764
20150608,23:00:00,124.41,124.514,124.349,124.474,2681.59000921249
20150609,00:00:00,124.471,124.618,124.465,124.59,2436.05000064522
20150609,01:00:00,124.59,124.615,124.543,124.615,2678.89999902248
20150609,02:00:00,124.617,124.65,124.567,124.58,2194.67999958992
20150609,03:00:00,124.577,124.738,124.57,124.612,5402.3399848938
20150609,04:00:00,124.612,124.622,124.394,124.512,5902.69999301434
20150609,05:00:00,124.513,124.546,124.414,124.473,4136.13999080658
20150609,06:00:00,124.476,124.556,124.404,124.555,2452.70999968052
20150609,07:00:00,124.555,124.577,124.525,124.566,2561.55999779701
20150609,08:00:00,124.566,124.566,124.249,124.283,4769.08000969887
20150609,09:00:00,124.282,124.434,124.158,124.425,8411.64998364449
20150609,10:00:00,124.423,124.623,124.4,124.54,9482.85996997356
20150609,11:00:00,124.539,124.605,124.27,124.278,9185.03998565674
20150609,12:00:00,124.277,124.277,124.066,124.123,8732.72998130322
20150609,13:00:00,124.122,124.13,123.9,124.062,8868.57997763157
20150609,14:00:00,124.064,124.143,123.86,124.122,8124.66999459267
20150609,15:00:00,124.122,124.342,124.015,124.297,8799.26997876167
20150609,16:00:00,124.296,124.341,124.069,124.317,9355.53999388218
20150609,17:00:00,124.308,124.418,124.166,124.369,9435.40999650955
20150609,18:00:00,124.369,124.436,124.152,124.172,6164.50999975204
20150609,19:00:00,124.173,124.313,124.128,124.291,3976.17998933792
20150609,20:00:00,124.29,124.43,124.256,124.406,4214.57999074459
20150609,21:00:00,124.409,124.429,124.339,124.357,2524.2999945879
20150609,22:00:00,124.357,124.376,124.318,124.352,2372.22999441624
20150609,23:00:00,124.354,124.37,124.299,124.331,2134.52000010014
20150610,00:00:00,124.329,124.36,124.275,124.334,2007.5500010252
20150610,01:00:00,124.335,124.421,124.311,124.421,2194.12999892235
20150610,02:00:00,124.42,124.421,124.334,124.353,2379.34999930859
20150610,03:00:00,124.353,124.48,124.246,124.405,6217.78999364376
20150610,04:00:00,124.404,124.433,124.339,124.393,4216.42999780178
20150610,05:00:00,124.392,124.541,124.355,124.492,4987.16999363899
20150610,06:00:00,124.493,124.62,124.493,124.543,4102.67999088764
20150610,07:00:00,124.544,124.583,122.776,122.996,16227.5899734497
20150610,08:00:00,122.996,123.16,122.5,122.753,11969.7199836969
20150610,09:00:00,122.76,123.076,122.613,123.01,9996.11999881268
20150610,10:00:00,123.01,123.12,122.456,122.706,12898.0999726057
20150610,11:00:00,122.706,122.975,122.611,122.656,10290.73998034
20150610,12:00:00,122.653,122.869,122.646,122.78,6951.4399740696
20150610,13:00:00,122.782,123.344,122.699,123.176,9265.87999725342
20150610,14:00:00,123.179,123.264,122.907,122.95,8376.69997179508
20150610,15:00:00,122.951,123,122.638,122.709,9424.25997245312
20150610,16:00:00,122.708,122.933,122.645,122.664,9521.85999321938
20150610,17:00:00,122.663,122.843,122.542,122.631,9615.89999306202
20150610,18:00:00,122.637,122.817,122.592,122.718,8855.83998763561
20150610,19:00:00,122.718,122.861,122.713,122.769,5292.97997689247
20150610,20:00:00,122.768,122.771,122.602,122.666,3571.13000023365
20150610,21:00:00,122.665,122.712,122.577,122.682,3221.0900002718
20150610,22:00:00,122.684,122.773,122.612,122.615,2915.14000093937
20150610,23:00:00,122.617,122.717,122.605,122.664,3078.07000648975
20150611,00:00:00,122.658,122.779,122.616,122.749,2898.06000244617
20150611,01:00:00,122.749,122.801,122.709,122.779,2270.85999813676
20150611,02:00:00,122.779,122.912,122.779,122.882,2301.01999771595
20150611,03:00:00,122.883,123.066,122.883,123.024,5566.32998394966
20150611,04:00:00,123.025,123.162,122.858,123.146,6566.72998642921
20150611,05:00:00,123.147,123.192,122.942,123.055,5069.35999190807
20150611,06:00:00,123.054,123.13,122.993,123.097,2876.84999573231
20150611,07:00:00,123.095,123.252,122.95,123.222,3664.95000064373
20150611,08:00:00,123.221,123.287,123.14,123.187,5540.36999320984
20150611,09:00:00,123.188,123.338,123.143,123.225,6869.81998872757
20150611,10:00:00,123.226,123.575,123.2,123.534,9487.02997541428
20150611,11:00:00,123.533,123.653,123.414,123.572,8453.81999480724
20150611,12:00:00,123.571,123.806,123.57,123.623,7837.80999028683
20150611,13:00:00,123.625,123.691,123.567,123.644,5378.15998411179
20150611,14:00:00,123.643,123.761,123.592,123.748,5995.84996604919
20150611,15:00:00,123.748,124.133,123.262,123.5,14032.2799755335
20150611,16:00:00,123.498,123.74,123.475,123.678,10745.0299754143
20150611,17:00:00,123.679,123.707,123.523,123.675,9469.89997088909
20150611,18:00:00,123.673,123.684,123.569,123.628,7144.69997882843
20150611,19:00:00,123.63,123.663,123.569,123.637,3312.2599927187
20150611,20:00:00,123.637,123.67,123.541,123.607,3347.73999106884
20150611,21:00:00,123.606,123.606,123.398,123.408,3311.78999853134
20150611,22:00:00,123.408,123.472,123.371,123.407,2820.64999222755
20150611,23:00:00,123.407,123.467,123.331,123.407,2644.20000874996
20150612,00:00:00,123.409,123.529,123.407,123.493,2123.62999933213
20150612,01:00:00,123.493,123.576,123.428,123.541,2756.46999944746
20150612,02:00:00,123.541,123.638,123.485,123.598,3276.08000123501
20150612,03:00:00,123.599,123.619,123.441,123.466,5194.60999691486
20150612,04:00:00,123.467,123.545,123.43,123.536,4141.19999742508
20150612,05:00:00,123.538,123.539,123.431,123.473,2339.05999910831
20150612,06:00:00,123.472,123.506,123.43,123.501,2146.09999787807
20150612,07:00:00,123.499,123.511,123.333,123.445,3849.70999479294
20150612,08:00:00,123.445,123.496,123.399,123.431,3618.19999623299
20150612,09:00:00,123.434,123.571,123.42,123.55,4909.31999576092
20150612,10:00:00,123.55,123.718,123.518,123.718,6116.36000263691
20150612,11:00:00,123.721,123.814,123.65,123.734,7374.86000692844
20150612,12:00:00,123.734,123.797,123.651,123.7,7214.35999727249
20150612,13:00:00,123.7,123.794,123.652,123.781,4843.21000277996
20150612,14:00:00,123.781,123.784,123.574,123.592,4561.0000026226
20150612,15:00:00,123.592,123.735,123.547,123.704,7628.98999631405
20150612,16:00:00,123.704,123.764,123.477,123.505,8406.40998053551
20150612,17:00:00,123.508,123.627,123.223,123.278,10038.3299853206
20150612,18:00:00,123.278,123.357,123.141,123.239,8568.70999372005
20150612,19:00:00,123.239,123.386,123.223,123.361,4768.2799987793
20150612,20:00:00,123.361,123.421,123.341,123.414,2457.58998548985
20150612,21:00:00,123.414,123.533,123.362,123.442,3461.84999573231
20150612,22:00:00,123.442,123.466,123.377,123.391,2951.32000231743
20150612,23:00:00,123.392,123.435,123.338,123.377,1669.09999716282
20150615,00:00:00,123.188,123.284,123.122,123.21,1117.1600015834
20150615,01:00:00,123.22,123.354,123.216,123.292,2514.54000006616
20150615,02:00:00,123.291,123.34,123.279,123.294,2361.66999351978
20150615,03:00:00,123.295,123.505,123.295,123.473,5085.42998600006
20150615,04:00:00,123.471,123.557,123.444,123.486,4676.23000073433
20150615,05:00:00,123.487,123.502,123.438,123.492,2508.79000079632
20150615,06:00:00,123.493,123.505,123.399,123.434,2704.29999291897
20150615,07:00:00,123.434,123.486,123.383,123.457,2914.76999139786
20150615,08:00:00,123.459,123.551,123.455,123.511,3761.42999374866
20150615,09:00:00,123.51,123.537,123.334,123.437,5858.92000067234
20150615,10:00:00,123.436,123.62,123.378,123.523,8023.45999228954
20150615,11:00:00,123.522,123.571,123.458,123.511,5980.44999969006
20150615,12:00:00,123.512,123.581,123.469,123.547,5590.84999895096
20150615,13:00:00,123.548,123.656,123.548,123.602,5026.37000048161
20150615,14:00:00,123.603,123.66,123.52,123.537,4733.61000847816
20150615,15:00:00,123.54,123.545,123.323,123.401,6727.60000014305
20150615,16:00:00,123.401,123.506,123.301,123.347,7432.22999215126
20150615,17:00:00,123.348,123.496,123.325,123.483,5609.81999194622
20150615,18:00:00,123.484,123.536,123.377,123.39,5469.55999052525
20150615,19:00:00,123.389,123.524,123.383,123.439,3960.02000033855
20150615,20:00:00,123.439,123.535,123.418,123.477,3068.66999840736
20150615,21:00:00,123.475,123.483,123.364,123.389,3314.35999429226
20150615,22:00:00,123.389,123.394,123.341,123.385,2879.26000773907
20150615,23:00:00,123.381,123.409,123.37,123.407,1276.78999853134
20150616,00:00:00,123.402,123.485,123.392,123.403,1605.49000036716
20150616,01:00:00,123.404,123.432,123.395,123.416,1615.52000284195
20150616,02:00:00,123.416,123.435,123.394,123.421,1795.82999765873
20150616,03:00:00,123.422,123.49,123.408,123.422,4014.13999295235
20150616,04:00:00,123.422,123.798,123.31,123.541,6732.51000785828
20150616,05:00:00,123.542,123.646,123.511,123.527,4279.71999835968
20150616,06:00:00,123.528,123.594,123.507,123.545,2331.86999809742
20150616,07:00:00,123.546,123.591,123.522,123.571,2184.41999602318
20150616,08:00:00,123.571,123.631,123.545,123.581,2880.94999492168
20150616,09:00:00,123.581,123.643,123.551,123.608,4747.47999954224
20150616,10:00:00,123.608,123.622,123.398,123.484,6701.62999546528
20150616,11:00:00,123.488,123.585,123.467,123.582,5701.00999760628
20150616,12:00:00,123.581,123.586,123.511,123.542,4311.39999938011
20150616,13:00:00,123.542,123.56,123.486,123.533,3697.82000207901
20150616,14:00:00,123.534,123.557,123.457,123.478,4019.83000612259
20150616,15:00:00,123.478,123.489,123.299,123.41,6988.17999279499
20150616,16:00:00,123.411,123.467,123.373,123.379,5198.99999809265
20150616,17:00:00,123.378,123.44,123.291,123.427,6257.85998904705
20150616,18:00:00,123.423,123.474,123.388,123.395,4564.16999661922
20150616,19:00:00,123.395,123.413,123.36,123.398,3235.22999665141
20150616,20:00:00,123.399,123.408,123.363,123.384,2152.12999391556
20150616,21:00:00,123.385,123.407,123.338,123.364,2223.45999419689
